2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 23 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 22 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 18 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 18 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 15 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 14 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 13 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 13 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 11 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 3 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 2 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 2 classes 
2018-04-05 11:38:53,537 [   8244]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-04-05 11:38:53,625 [   8332]   INFO - pl$FileIndexDataInitialization - Initialization done:1260 
2018-04-05 11:38:53,883 [   8590]   INFO - exImpl$StubIndexInitialization - Initialization done:257 
2018-04-05 11:38:54,430 [   9137]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints' has changed to 'false" 
2018-04-05 11:38:54,430 [   9137]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints.internal' has changed to 'false" 
2018-04-05 11:38:54,465 [   9172]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2018-04-05 11:38:55,036 [   9743]   INFO - j.ide.ui.OptionsTopHitProvider - 800 ms spent to cache options in application 
2018-04-05 11:38:55,445 [  10152]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.openapi.actionSystem.impl.ActionPreloader@668a1f1b 
2018-04-05 11:38:56,835 [  11542]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.ui.search.SearchableOptionPreloader@10ba8328 
2018-04-05 11:38:57,030 [  11737]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.codeInsight.completion.CompletionPreloader@4691c37b 
2018-04-05 11:38:57,036 [  11743]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.actions.GotoClassPresentationUpdater@21d387ee 
2018-04-05 11:39:03,483 [  18190]   INFO - ellij.project.impl.ProjectImpl - 20 project components initialized in 418 ms 
2018-04-05 11:39:21,131 [  35838]   INFO - ellij.project.impl.ProjectImpl - 154 project components initialized in 1434 ms 
2018-04-05 11:39:21,132 [  35839]   INFO - le.impl.ModuleManagerComponent - 0 module(s) loaded in 0 ms 
